date,species,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,weekofyear,yearmonth,weekday,closest_station,station,tmax,tmin,tavg,depart,dewpoint,wetbulb,preciptotal,resultspeed,resultdir,avgspeed,daytime,rhumidity,rolltemp7,rollprec7,rollrh7,rolltemp10,rollprec10,rollrh10,rolltemp14,rollprec14,rollrh14
2007-08-01,CULEX PIPIENS,T081,41.821582,-87.62779599999999,2,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T081,41.821582,-87.62779599999999,1,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,2,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,3,1,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,14,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T082,41.803422999999995,-87.642984,2,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T082,41.803422999999995,-87.642984,2,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T082,41.803422999999995,-87.642984,12,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T082,41.803422999999995,-87.642984,38,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,11,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,6,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,1,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T083,41.754292,-87.590773,2,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T083,41.754292,-87.590773,1,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T083,41.754292,-87.590773,3,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T083,41.754292,-87.590773,3,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T083,41.754292,-87.590773,3,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,11,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,32,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T114,41.798697,-87.736812,2,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T114,41.798697,-87.736812,1,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T114,41.798697,-87.736812,2,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T114,41.798697,-87.736812,3,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX TERRITANS,T114,41.798697,-87.736812,1,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX TERRITANS,T114,41.798697,-87.736812,2,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,6,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,2,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,7,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T155,41.776156,-87.778927,1,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T155,41.776156,-87.778927,1,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T155,41.776156,-87.778927,1,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T155,41.776156,-87.778927,1,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,15,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T115,41.673408,-87.599862,40,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T115,41.673408,-87.599862,24,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX RESTUANS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,27,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,16,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,50,0,2007,8,31,2007-08,2,2,2,91,69,80.0,8,63,70,0.0,2.1,13,3.7,866,56.19500657655519,78.0,4.0642092865742335e-17,52.37440030562885,76.8,7.28583859910259e-17,56.91220374583163,76.39285714285714,0.09214285714285718,61.604918417324974
